fuck you,dt,vx,vy,yaw,dx,dy,"x,y"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""64"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210720.855,""accelerometers"":{""x"":62.77983856201172,""y"":-28.86131477355957,""z"":-959.65771484375},""gyroscopes"":{""x"":-0.010099435225129128,""y"":-0.04199500009417534,""z"":0.006868155673146248},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.89,""leftRightDegrees"":-0.07,""clockwiseDegrees"":89.701,""xVelocity"":1.1109240055084229,""yVelocity"":-20.553424835205078,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210725.86,""accelerometers"":{""x"":62.740760803222656,""y"":-28.83009147644043,""z"":-959.5986328125},""gyroscopes"":{""x"":-0.03085452690720558,""y"":0.013716122135519981,""z"":0.02978302724659443},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.887,""leftRightDegrees"":-0.07,""clockwiseDegrees"":89.701,""xVelocity"":1.7689003944396973,""yVelocity"":-18.441314697265625,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210731.109,""accelerometers"":{""x"":62.70136260986328,""y"":-28.83003044128418,""z"":-959.6728515625},""gyroscopes"":{""x"":-0.02595270425081253,""y"":0.012309306301176548,""z"":-0.02540336735546589},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.885,""leftRightDegrees"":-0.07,""clockwiseDegrees"":89.701,""xVelocity"":2.3563449382781982,""yVelocity"":-16.550437927246094,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210735.87,""accelerometers"":{""x"":62.65909194946289,""y"":-28.855743408203125,""z"":-959.61572265625},""gyroscopes"":{""x"":-0.03207434341311455,""y"":0.020476194098591805,""z"":-0.07487174868583679},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.882,""leftRightDegrees"":-0.071,""clockwiseDegrees"":89.7,""xVelocity"":2.8804636001586914,""yVelocity"":-14.858078002929688,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210740.936,""accelerometers"":{""x"":62.62929153442383,""y"":-28.89902687072754,""z"":-959.63134765625},""gyroscopes"":{""x"":-0.022435570135712624,""y"":-0.005855472292751074,""z"":-0.10772894322872162},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.88,""leftRightDegrees"":-0.071,""clockwiseDegrees"":89.7,""xVelocity"":3.3481931686401367,""yVelocity"":-13.343690872192383,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210745.971,""accelerometers"":{""x"":62.60851287841797,""y"":-28.945634841918945,""z"":-959.64404296875},""gyroscopes"":{""x"":0.0214557982981205,""y"":-0.06523215770721436,""z"":-0.07016287744045258},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.878,""leftRightDegrees"":-0.071,""clockwiseDegrees"":89.699,""xVelocity"":3.7657341957092285,""yVelocity"":-11.988471984863281,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210750.823,""accelerometers"":{""x"":62.60322952270508,""y"":-28.982511520385742,""z"":-959.61865234375},""gyroscopes"":{""x"":0.002976348390802741,""y"":-0.03837762027978897,""z"":0.0014898884110152721},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.875,""leftRightDegrees"":-0.071,""clockwiseDegrees"":89.699,""xVelocity"":4.1384735107421875,""yVelocity"":-10.775583267211914,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210755.828,""accelerometers"":{""x"":62.62006378173828,""y"":-29.001550674438477,""z"":-959.6474609375},""gyroscopes"":{""x"":-0.0014796830946579576,""y"":-0.04960564523935318,""z"":0.03225354105234146},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.873,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.7,""xVelocity"":4.47161865234375,""yVelocity"":-9.689715385437012,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210760.803,""accelerometers"":{""x"":62.65510559082031,""y"":-28.997652053833008,""z"":-959.6279296875},""gyroscopes"":{""x"":-0.006931695155799389,""y"":-0.011927768588066101,""z"":0.02063153311610222},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.871,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.7,""xVelocity"":4.769503116607666,""yVelocity"":-8.717077255249023,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
"{""lidar0"":-1,""lidar1"":""46"",""lidar2"":""65"",""lidar3"":""30"",""lidar4"":-1,""timestamp"":210765.747,""accelerometers"":{""x"":62.704681396484375,""y"":-28.976058959960938,""z"":-959.6337890625},""gyroscopes"":{""x"":0.01877557672560215,""y"":-0.008563928306102753,""z"":0.012225565500557423},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":-0.868,""leftRightDegrees"":-0.072,""clockwiseDegrees"":89.7,""xVelocity"":5.036014080047607,""yVelocity"":-7.845355033874512,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""14""}"
