timestamp,ctrlState,flyState,a_x,a_y,a_z,g_x,g_y,g_z,front_back_deg,left_right_deg,clockwise_deg
depth,1550027957.893431,482
depth,1550027957.903409,482
depth,1550027957.913481,482
depth,1550027957.92356,482
depth,1550027957.933442,482
depth,1550027957.943463,482
depth,1550027957.953431,482
depth,1550027957.96365,482
depth,1550027957.97369,482
depth,1550027957.983439,482
depth,1550027957.993427,482
depth,1550027958.003409,482
depth,1550027958.013468,482
depth,1550027958.023747,482
depth,1550027958.033448,482
depth,1550027958.043941,482
depth,1550027958.053422,482
depth,1550027958.063496,482
depth,1550027958.073663,482
depth,1550027958.083458,482
depth,1550027958.093629,482
510572.418,CTRL_LANDED,FLYING_OK,131.26882934570312,-37.16716766357422,-952.9024658203125,1.2115025520324707,-0.28194668889045715,-1.917046308517456,7.002,2.45,-58.585
depth,1550027958.103396,482
depth,1550027958.113425,482
depth,1550027958.123915,482
depth,1550027958.133393,482
depth,1550027958.143587,482
depth,1550027958.153423,482
depth,1550027958.163434,482
depth,1550027958.173756,482
depth,1550027958.183426,482
depth,1550027958.193411,482
510672.393,CTRL_LANDED,FLYING_OK,134.3589324951172,-35.85316848754883,-952.5638427734375,2.235058546066284,2.0833845138549805,-6.170608043670654,7.056,2.652,-58.98
depth,1550027958.203426,482
depth,1550027958.213435,482
depth,1550027958.223724,482
depth,1550027958.233489,482
depth,1550027958.243636,483
depth,1550027958.253464,483
depth,1550027958.263406,483
depth,1550027958.274077,483
depth,1550027958.283407,483
depth,1550027958.293454,483
510772.033,CTRL_LANDED,FLYING_OK,149.1950225830078,-22.634340286254883,-952.3019409179688,-0.568148136138916,1.788893699645996,-4.416938304901123,7.322,2.66,-59.465
depth,1550027958.303392,483
depth,1550027958.313614,483
depth,1550027958.323728,483
depth,1550027958.333465,483
depth,1550027958.345512,483
depth,1550027958.353453,483
depth,1550027958.363829,483
depth,1550027958.374037,483
depth,1550027958.385432,483
depth,1550027958.393483,483
510871.795,CTRL_LANDED,FLYING_OK,149.95249938964844,0.4527714252471924,-961.447021484375,0.6907309293746948,-0.06544669717550278,-0.3465932607650757,7.447,2.591,-59.753
depth,1550027958.403642,483
depth,1550027958.413715,483
depth,1550027958.423477,483
depth,1550027958.433606,483
depth,1550027958.443958,483
depth,1550027958.453425,483
depth,1550027958.463461,483
depth,1550027958.473569,483
depth,1550027958.483423,483
depth,1550027958.493857,483
510971.557,CTRL_LANDED,FLYING_OK,141.4179229736328,29.170461654663086,-944.0599975585938,0.5841948390007019,-1.271039605140686,7.251680374145508,7.328,2.589,-59.445
depth,1550027958.503418,483
depth,1550027958.513471,483
depth,1550027958.523818,483
depth,1550027958.534042,483
depth,1550027958.54411,483
depth,1550027958.554073,483
depth,1550027958.564029,483
depth,1550027958.576736,483
depth,1550027958.584053,482
depth,1550027958.594098,482
511071.38,CTRL_LANDED,FLYING_OK,138.9798126220703,20.42412757873535,-936.2512817382812,0.44564002752304077,3.119736909866333,14.671171188354492,7.278,2.44,-58.404
depth,1550027958.604069,482
depth,1550027958.615301,482
depth,1550027958.626074,482
depth,1550027958.633519,482
depth,1550027958.6441,482
depth,1550027958.653484,482
depth,1550027958.663419,482
depth,1550027958.673431,482
depth,1550027958.683377,481
depth,1550027958.693752,481
511171.264,CTRL_LANDED,FLYING_OK,111.73567199707031,-18.650144577026367,-960.57080078125,-2.341902017593384,-3.1665282249450684,17.382633209228516,7.014,2.258,-56.657
depth,1550027958.7034,481
depth,1550027958.713532,481
depth,1550027958.723448,481
depth,1550027958.73341,481
depth,1550027958.743397,481
depth,1550027958.753394,481
depth,1550027958.764129,481
depth,1550027958.773454,481
depth,1550027958.783419,481
depth,1550027958.793386,481
depth,1550027958.80937,481
depth,1550027958.819337,481
depth,1550027958.836515,481
depth,1550027958.849045,481
depth,1550027958.875321,481
depth,1550027958.878867,481
depth,1550027958.887225,481
depth,1550027958.891932,481
depth,1550027958.895339,481
511375.793,CTRL_LANDED,FLYING_OK,133.52511596679688,-108.05399322509766,-944.5438232421875,-2.7747302055358887,2.6207332611083984,11.121009826660156,7.058,2.518,-54.204
depth,1550027958.899011,481
depth,1550027958.90342,481
depth,1550027958.913417,481
depth,1550027958.924549,481
depth,1550027958.933566,482
depth,1550027958.944333,482
depth,1550027958.953431,482
depth,1550027958.9634,482
depth,1550027958.973488,482
depth,1550027958.983418,482
depth,1550027958.993747,482
511475.646,CTRL_LANDED,FLYING_OK,172.74501037597656,-93.11319732666016,-986.0675048828125,0.8665120005607605,-0.26240622997283936,11.626812934875488,7.031,2.795,-52.958
depth,1550027959.003435,482
depth,1550027959.013426,482
depth,1550027959.023444,482
depth,1550027959.033437,482
depth,1550027959.043473,482
depth,1550027959.053436,483
depth,1550027959.063425,483
depth,1550027959.073464,483
depth,1550027959.083588,483
depth,1550027959.093453,483
511575.469,CTRL_LANDED,FLYING_OK,144.2576904296875,-141.0986328125,-941.2617797851562,6.605424404144287,2.5191259384155273,2.3949460983276367,7.127,3.574,-52.182
depth,1550027959.103455,483
depth,1550027959.113874,483
depth,1550027959.123398,483
depth,1550027959.133393,483
depth,1550027959.143373,483
depth,1550027959.15339,483
depth,1550027959.163534,483
depth,1550027959.17338,483
depth,1550027959.183435,483
depth,1550027959.193392,483
511675.262,CTRL_LANDED,FLYING_OK,161.19837951660156,-156.4502410888672,-906.3499145507812,9.321504592895508,10.386205673217773,-13.864389419555664,7.454,4.317,-52.967
depth,1550027959.203384,483
depth,1550027959.213678,483
depth,1550027959.223458,483
depth,1550027959.233375,483
depth,1550027959.243714,483
